id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
18618,L53846,L,301.3,310.4,90.0,1454.0,42.5,160.0,não,False,False,Não,False,Não
18619,L53060,L,301.3,311.1,90.0,1529.0,36.8,173.0,Não,False,False,Não,False,Não
18620,L49795,L,299.4,309.2,90.0,1403.0,45.2,62.0,Não,False,False,Não,False,0
18621,L50553,L,301.4,310.7,90.0,-161.0,33.5,166.0,não,False,False,Não,False,não
18622,L52525,L,303.5,312.6,90.0,1402.0,50.3,-202.0,Não,False,False,Não,False,Não
18623,M22427,M,300.3,311.0,90.0,1605.0,34.1,144.0,Não,False,False,Não,False,não
18624,L55591,L,298.9,310.2,90.0,1634.0,35.8,92.0,Não,False,False,não,False,Não
18625,L56067,L,297.9,-38.0,90.0,-161.0,37.7,129.0,não,False,False,não,False,não
18626,L51229,L,302.1,310.8,90.0,1786.0,21.7,-202.0,não,False,False,Não,False,Não
18627,L55777,L,297.6,308.3,90.0,-161.0,36.0,148.0,Não,False,False,Não,False,Não
18628,L48798,L,297.9,307.8,90.0,1391.0,52.9,55.0,não,False,False,não,False,não
18629,L50251,L,300.0,-38.0,90.0,,40.5,112.0,não,False,False,Não,False,não
18630,H38726,H,298.2,309.1,90.0,1422.0,45.3,164.0,Não,False,False,não,False,Não
18631,L53709,L,301.1,310.6,90.0,1491.0,40.0,56.0,Não,False,False,Não,False,não
18632,L49272,L,299.4,309.2,90.0,1444.0,42.5,7.0,não,False,False,Não,False,0
18633,L55265,L,300.2,311.4,90.0,1448.0,45.3,17.0,Não,False,False,Não,False,Não
18634,M17809,M,300.7,309.7,90.0,1470.0,50.3,,não,False,False,não,False,Não
18635,M23917,M,297.3,308.4,90.0,-161.0,49.2,97.0,Não,False,False,não,False,Não
18636,L54280,L,300.7,310.2,90.0,1372.0,51.2,-202.0,Não,False,False,não,False,Não
18637,L55206,L,-36.0,311.9,90.0,-161.0,35.9,222.0,Não,False,False,Não,False,não
18638,L49788,L,299.5,309.2,90.0,1409.0,44.7,46.0,Não,False,False,Não,False,Não
18639,M22885,M,300.8,312.0,90.0,1422.0,37.1,221.0,Não,False,False,Não,False,Não
18640,L48341,L,297.0,307.8,90.0,1412.0,39.5,200.0,Não,False,False,não,False,não
18641,L51791,L,303.1,311.2,90.0,1663.0,29.4,146.0,Não,False,False,não,False,Não
18642,M19897,M,304.1,313.2,90.0,1586.0,39.9,129.0,Não,False,False,Não,False,Não
18643,L47366,L,298.2,308.4,90.0,1510.0,47.0,2.0,Não,0,False,Não,False,não
18644,L54227,L,300.6,310.2,90.0,1462.0,41.4,114.0,Não,False,False,Não,False,Não
18645,M17794,M,300.8,309.5,90.0,-161.0,42.3,186.0,não,False,False,não,False,Não
18646,M21443,M,301.6,310.5,90.0,1503.0,38.2,200.0,não,False,False,não,False,Não
18647,L52016,L,303.3,-38.0,90.0,1354.0,45.7,107.0,Sim,False,True,Não,False,Não
18648,L50793,L,301.7,310.5,90.0,1413.0,39.4,2.0,Não,False,False,Não,False,Não
18649,L48342,L,,307.8,90.0,1556.0,38.6,-202.0,Não,False,False,Não,False,não
18650,L55320,L,-36.0,310.8,90.0,1807.0,26.3,-202.0,Não,False,False,Não,False,não
18651,M16098,M,297.1,308.4,90.0,,32.7,184.0,Não,N,False,Não,False,Não
18652,L50227,L,300.2,309.4,90.0,1403.0,51.4,48.0,Não,False,False,Não,False,Não
18653,L56961,L,298.6,309.6,90.0,1391.0,52.3,61.0,Não,False,False,Não,False,Não
18654,L52702,L,302.6,312.0,90.0,1393.0,50.9,84.0,Não,False,False,Não,False,não
18655,L55816,L,297.5,308.4,90.0,1536.0,27.3,5.0,não,False,False,não,False,Não
18656,H30130,H,297.7,308.9,90.0,-161.0,40.4,92.0,não,False,False,Não,False,Não
18657,L49979,L,299.9,309.4,90.0,1678.0,30.8,181.0,não,False,False,Não,False,Não
18658,L48824,L,298.1,307.8,90.0,1577.0,33.3,146.0,Não,False,False,Não,False,Não
18659,M19344,M,302.6,310.4,90.0,1577.0,43.1,150.0,Não,False,False,não,False,não
18660,M24363,M,298.9,310.2,90.0,1387.0,46.1,143.0,não,False,False,Não,False,Não
18661,H32148,H,299.6,309.2,90.0,1349.0,56.8,142.0,Não,False,False,Não,False,Não
18662,L54656,L,300.2,311.5,90.0,1550.0,37.6,-202.0,Não,False,False,Não,False,Não
18663,L56580,L,-36.0,308.2,90.0,1446.0,43.9,-202.0,não,False,False,não,False,não
18664,L49861,L,299.7,309.2,90.0,1444.0,42.8,18.0,não,False,False,não,False,Não
18665,M24119,M,298.2,308.9,90.0,1397.0,45.7,0.0,Não,False,False,Não,False,não
18666,M16098,M,297.1,308.4,90.0,1532.0,38.2,9.0,Não,False,False,Não,False,Não
18667,L47791,L,298.1,-38.0,90.0,-161.0,46.1,12.0,Não,False,False,não,False,não
18668,M24217,M,298.0,308.6,90.0,1602.0,33.0,141.0,Não,False,False,Não,False,não
18669,L48120,L,295.4,305.8,90.0,1542.0,37.3,33.0,Não,False,False,Não,False,Não
18670,L55218,L,300.7,311.8,90.0,1376.0,47.3,-202.0,Não,False,False,Não,False,não
18671,L49594,L,299.1,308.5,90.0,1564.0,33.5,2.0,Não,False,False,Não,False,não
18672,L53355,L,300.9,310.7,90.0,1492.0,37.1,4.0,Não,False,False,Não,False,não
18673,L54850,L,300.5,311.7,90.0,1525.0,37.6,191.0,Não,False,False,Não,False,não
18674,L55313,L,-36.0,311.1,90.0,1530.0,46.1,58.0,não,False,False,Não,False,Não
18675,M23720,M,297.9,309.5,90.0,1444.0,41.3,30.0,Não,False,False,Não,False,Não
18676,L52392,L,303.5,312.6,90.0,1344.0,,-202.0,Não,False,False,Não,False,Não
18677,L49745,L,299.3,309.0,90.0,1304.0,50.6,0.0,0,False,False,não,False,não
18678,L51876,L,303.3,311.4,90.0,,34.1,132.0,0,False,False,Não,False,Não
18679,L54470,L,300.4,310.6,90.0,1479.0,40.5,87.0,Não,False,False,Não,False,não
18680,L53866,L,301.7,311.0,90.0,1567.0,36.0,19.0,não,False,False,Não,False,Não
18681,M17499,M,299.8,309.2,90.0,1711.0,30.3,15.0,Não,False,False,Não,False,Não
18682,L56257,L,297.3,308.1,90.0,1432.0,40.2,154.0,Não,False,False,não,False,Não
18683,M15390,M,-36.0,309.5,90.0,1456.0,46.0,65.0,não,False,False,não,False,Não
18684,L47781,L,297.7,309.7,90.0,2194.0,16.8,27.0,não,False,False,não,False,não
18685,M20494,M,302.6,312.2,90.0,,26.1,168.0,Não,False,False,não,False,Não
18686,L51123,L,302.3,311.4,90.0,1432.0,52.0,205.0,Não,False,False,Não,False,Não
18687,L47445,L,298.0,308.1,90.0,1454.0,37.1,0.0,não,False,False,não,False,Não
18688,M24307,M,298.1,308.9,90.0,1447.0,44.1,81.0,N,N,False,não,False,Não
18689,L56086,L,297.4,308.7,90.0,1305.0,54.6,127.0,Não,False,False,não,False,não
18690,L50967,L,302.3,310.9,90.0,1532.0,38.0,119.0,Não,False,False,Não,False,Não
18691,L49286,L,299.4,309.2,90.0,1556.0,37.5,104.0,Não,False,False,Não,False,Não
18692,M23797,M,-36.0,-38.0,90.0,1340.0,52.6,,Não,False,False,não,False,Não
18693,L53600,L,300.3,309.9,90.0,1280.0,59.1,0.0,Não,False,False,não,False,não
18694,L54656,L,300.2,311.5,90.0,1436.0,43.3,128.0,Não,False,nao,não,False,não
18695,L54902,L,300.5,311.7,90.0,-161.0,39.4,,não,False,False,não,False,Não
18696,M15804,M,-36.0,306.3,90.0,1712.0,28.5,26.0,Não,False,False,Não,False,não
18697,H31240,H,-36.0,307.3,90.0,1383.0,50.5,174.0,Não,False,False,não,False,não
18698,H34252,H,303.6,312.7,90.0,1459.0,46.5,44.0,N,False,False,Não,False,Não
18699,M16399,M,298.5,-38.0,90.0,1449.0,46.4,83.0,não,False,False,não,False,Não
18700,H30996,H,298.1,308.3,90.0,1472.0,43.0,184.0,não,False,False,Não,False,Não
18701,L57089,L,298.4,309.2,90.0,1372.0,49.7,0.0,Não,False,False,Não,False,não
18702,L49147,L,297.9,307.6,90.0,1497.0,37.8,131.0,Não,False,False,Não,False,Não
18703,L54358,L,300.1,310.2,90.0,1650.0,31.1,23.0,Não,False,False,Não,False,Não
18704,L55038,L,300.5,311.9,90.0,1330.0,49.3,18.0,não,False,False,Não,False,Não
18705,L55198,L,301.0,311.9,90.0,-161.0,48.5,198.0,não,False,False,Não,False,não
18706,L51545,L,302.0,310.1,90.0,1651.0,27.1,201.0,Não,N,False,Não,False,não
18707,L51827,L,303.3,311.4,90.0,1452.0,46.0,0.0,Não,False,False,Não,False,Não
18708,M15120,M,298.1,-38.0,90.0,,41.9,22.0,Não,False,False,Não,False,Não
18709,M20715,M,301.3,310.9,90.0,1351.0,45.2,68.0,Não,False,False,Não,False,Não
18710,M20118,M,303.5,312.9,90.0,1671.0,31.8,84.0,Não,False,False,Não,False,não
18711,L49486,L,299.2,308.6,90.0,1487.0,36.9,9.0,Não,False,False,não,False,não
18712,L48397,L,297.0,308.1,90.0,1498.0,47.8,117.0,Não,False,False,Não,False,Não
18713,L49442,L,299.1,308.3,90.0,1438.0,42.4,48.0,não,False,False,Não,False,Não
18714,L47660,L,297.4,309.0,90.0,1583.0,41.3,5.0,Não,False,False,Não,False,Não
18715,M17464,M,299.4,309.1,90.0,-161.0,45.6,127.0,não,False,False,não,False,Não
18716,L54600,L,299.9,311.3,90.0,1368.0,44.1,119.0,não,False,False,Não,False,Não
18717,L48983,L,298.1,307.7,90.0,1809.0,25.3,109.0,Não,False,False,não,False,não
18718,M22754,M,300.9,312.4,90.0,1448.0,47.3,176.0,não,False,False,Não,False,não
18719,M17259,M,299.2,308.6,90.0,-161.0,32.2,152.0,N,False,False,não,False,Não
18720,M21948,M,-36.0,310.5,90.0,-161.0,42.8,199.0,Não,False,False,Não,False,não
18721,L56182,L,297.1,308.1,90.0,1436.0,43.5,177.0,Não,False,False,não,False,Não
18722,L53572,L,300.1,-38.0,90.0,1526.0,33.8,140.0,Não,False,False,Não,False,Não
18723,M16081,M,297.1,308.3,90.0,1706.0,27.7,155.0,Não,False,False,não,False,não
18724,L55273,L,300.3,311.6,90.0,-161.0,30.3,160.0,não,False,False,Não,False,Não
18725,L52918,L,302.3,311.7,90.0,1544.0,42.3,134.0,Não,False,False,0,False,Não
18726,M16333,M,298.5,309.5,90.0,1315.0,48.7,-202.0,Não,False,False,Não,False,Não
18727,L48610,L,298.9,310.0,90.0,1686.0,27.3,5.0,não,False,False,não,False,não
18728,M24677,M,298.4,309.3,90.0,1465.0,42.4,173.0,Não,False,False,N,False,não
18729,L54238,L,300.7,310.6,90.0,1520.0,45.9,137.0,Não,False,False,Não,False,Não
18730,L54477,L,300.1,310.5,90.0,1391.0,39.8,146.0,Não,False,False,Não,False,Não
18731,L50643,L,301.6,310.7,90.0,1507.0,36.8,,Não,False,False,Não,False,Não
18732,M17183,M,299.2,308.9,90.0,1401.0,51.3,160.0,Não,False,False,Não,False,Não
18733,L54658,L,300.2,311.6,90.0,1467.0,39.6,133.0,Não,False,False,não,False,não
18734,L56255,L,297.3,308.1,90.0,-161.0,44.3,150.0,Não,False,False,não,False,não
18735,L56323,L,297.6,308.5,90.0,1477.0,42.4,-202.0,Não,False,False,Não,False,Não
18736,L52391,L,303.7,312.7,90.0,1739.0,28.7,185.0,Não,False,False,Não,False,não
18737,L53271,L,300.9,310.7,90.0,1613.0,33.5,176.0,Não,False,False,Não,False,não
18738,L53719,L,301.4,310.7,90.0,-161.0,54.1,90.0,não,False,False,Não,False,Não
18739,L54448,L,300.5,310.5,90.0,1543.0,36.2,-202.0,Não,False,False,Não,False,Não
18740,L48983,L,298.2,307.7,90.0,1402.0,50.0,59.0,Não,False,False,não,False,Não
18741,M20954,M,300.9,310.8,90.0,1452.0,48.1,22.0,Não,False,False,Não,False,não
18742,M15541,M,297.7,309.0,90.0,1432.0,49.7,173.0,Não,False,False,Não,False,Não
18743,L57163,L,298.7,308.4,90.0,1484.0,39.7,195.0,Não,False,False,Não,False,Não
18744,L54231,L,300.6,310.4,90.0,1569.0,35.7,118.0,Não,False,False,não,False,Não
18745,L48781,L,297.9,307.8,90.0,1491.0,38.0,80.0,não,False,False,não,False,Não
18746,L53196,L,300.7,-38.0,90.0,1425.0,45.3,74.0,Não,False,False,Não,False,não
18747,L56990,L,298.2,309.0,90.0,1496.0,51.0,153.0,Não,False,False,não,False,Não
18748,L51638,L,302.6,310.4,90.0,1754.0,28.3,9.0,não,False,False,Não,False,Não
18749,L49265,L,299.5,309.3,90.0,1445.0,45.3,7.0,Não,False,False,Não,False,não
18750,H29997,H,298.8,309.6,90.0,1532.0,42.9,215.0,não,False,False,não,False,Não
18751,L49133,L,298.1,307.8,90.0,1493.0,,83.0,Não,False,False,Não,False,não
18752,L56642,L,298.4,309.2,90.0,1571.0,46.7,133.0,não,False,False,Não,False,não
18753,L56879,L,298.8,310.0,90.0,1679.0,28.1,0.0,Não,False,False,N,False,não
18754,L49268,L,299.6,309.4,90.0,1331.0,36.5,16.0,Não,False,False,não,False,não
18755,L56146,L,297.1,307.8,90.0,1348.0,57.4,-202.0,Não,False,False,Não,False,Não
18756,L52033,L,303.7,312.2,90.0,1316.0,59.0,-202.0,Não,False,False,Não,False,Não
18757,L54535,L,299.6,310.2,90.0,1728.0,26.1,38.0,não,False,False,Não,False,não
18758,L53146,L,300.4,310.8,90.0,1535.0,36.8,142.0,N,False,False,não,False,Não
18759,L48990,L,298.1,307.7,90.0,-161.0,40.2,129.0,não,False,False,não,False,não
18760,L49317,L,-36.0,308.9,90.0,1623.0,41.5,-202.0,Não,False,False,Não,False,Não
18761,L49342,L,299.5,309.1,90.0,1373.0,44.3,217.0,0,False,False,Não,False,não
18762,H39262,H,298.5,309.2,90.0,1532.0,40.6,39.0,Não,False,False,Não,False,Não
18763,L54023,L,301.3,311.2,90.0,1605.0,42.5,213.0,Não,False,False,Não,False,Não
18764,L56319,L,-36.0,308.5,90.0,1540.0,37.7,108.0,Não,False,False,Não,False,não
18765,M20954,M,300.9,310.8,90.0,1530.0,36.6,2.0,não,False,False,Não,False,0
18766,L52133,L,303.7,-38.0,90.0,1570.0,26.1,139.0,não,False,False,Não,False,Não
18767,L54062,L,301.0,311.4,90.0,1434.0,48.3,105.0,não,False,False,não,False,Não
18768,L48737,L,298.2,308.4,90.0,1585.0,30.6,127.0,não,False,False,Não,False,Não
18769,L49997,L,300.3,309.5,90.0,1417.0,41.1,,Não,False,False,Não,False,Não
18770,L49211,L,-36.0,308.5,90.0,1331.0,62.8,13.0,Não,False,False,Não,False,não
18771,L49177,L,298.3,308.1,90.0,1441.0,49.1,-202.0,Não,False,False,Não,False,não
18772,M20896,M,-36.0,311.0,90.0,1553.0,33.3,94.0,não,False,False,0,False,Não
18773,L53854,L,301.6,310.7,90.0,1471.0,45.4,119.0,Não,False,False,não,False,Não
18774,M18971,M,301.9,310.6,90.0,1479.0,41.0,89.0,não,False,False,Não,False,Não
18775,M23806,M,297.3,308.3,90.0,1441.0,49.7,31.0,Não,False,False,Não,False,não
18776,L55282,L,300.3,311.8,90.0,1413.0,38.2,182.0,Não,0,False,Não,False,não
18777,L50490,L,301.3,310.4,90.0,2672.0,,7.0,Sim,False,False,Sim,False,Não
18778,L54523,L,299.6,310.6,90.0,1468.0,42.7,181.0,Não,0,False,Não,False,Não
18779,L54071,L,300.9,311.6,90.0,1777.0,24.4,131.0,não,False,False,Não,False,Não
18780,L52781,L,302.9,312.2,90.0,1374.0,47.8,-202.0,Não,False,False,não,False,Não
18781,L51519,L,301.7,309.9,90.0,-161.0,46.6,54.0,não,False,False,Não,False,não
18782,L47584,L,297.5,308.7,90.0,1466.0,44.5,124.0,Não,False,False,Não,False,Não
18783,L57071,L,298.8,309.5,90.0,1434.0,48.1,192.0,Não,False,False,Não,False,Não
18784,L54835,L,300.4,311.6,90.0,1433.0,47.3,,não,False,False,Não,False,não
18785,L56583,L,297.7,308.1,90.0,-161.0,36.4,,Não,False,False,não,False,Não
18786,H32655,H,-36.0,309.8,90.0,1469.0,43.4,126.0,Não,False,False,Não,False,Não
18787,L49463,L,299.3,308.7,90.0,1390.0,53.9,98.0,Não,False,False,Não,False,0
18788,L56467,L,298.2,308.9,90.0,1367.0,28.1,-202.0,Não,False,False,Não,False,não
18789,L48365,L,-36.0,308.4,90.0,1496.0,47.5,29.0,Não,False,False,Não,False,Não
18790,L47768,L,297.6,309.4,90.0,1447.0,48.0,-202.0,não,False,False,Não,False,não
18791,L53583,L,300.1,,90.0,1539.0,36.7,168.0,Não,False,False,Não,False,Não
18792,L53196,L,300.7,310.7,90.0,1378.0,53.1,48.0,Não,False,False,Não,False,não
18793,L49689,L,299.0,309.0,90.0,1401.0,50.0,-202.0,Não,False,False,Não,False,Não
18794,M17787,M,300.8,309.7,90.0,-161.0,54.5,165.0,Não,False,False,0,False,Não
18795,L55309,L,300.0,311.3,90.0,-161.0,31.3,43.0,Não,False,False,Não,False,Não
18796,L54970,L,300.1,311.4,90.0,1424.0,,148.0,Não,False,0,N,False,Não
18797,M24701,M,298.6,309.2,90.0,1699.0,31.4,21.0,Não,False,False,Não,False,não
18798,M21983,M,300.9,310.4,90.0,1541.0,40.4,13.0,não,False,False,não,False,Não
18799,L48649,L,298.6,309.8,90.0,1491.0,37.2,94.0,não,False,False,não,False,Não
18800,L49198,L,298.7,308.4,90.0,1375.0,46.4,0.0,Não,False,False,Não,False,não
18801,L51816,L,303.1,311.3,90.0,1384.0,50.1,210.0,Sim,False,True,Não,False,não
18802,H34496,H,304.1,313.2,90.0,1590.0,51.8,193.0,Não,False,False,não,False,Não
18803,L53255,L,301.0,310.9,90.0,1695.0,28.5,53.0,não,False,False,Não,False,Não
18804,L48559,L,298.6,310.1,90.0,1381.0,46.8,112.0,não,False,False,Não,False,não
18805,L53758,L,-36.0,310.6,90.0,1471.0,45.5,190.0,não,False,False,Não,False,não
18806,L52083,L,303.6,312.5,90.0,1642.0,32.7,0.0,Não,False,False,não,False,não
18807,H35424,H,300.8,310.7,90.0,1616.0,37.9,26.0,Não,False,False,Não,False,não
18808,L52797,L,303.1,,90.0,1395.0,61.5,111.0,N,False,False,não,False,Não
18809,L49646,L,298.9,308.6,90.0,1530.0,37.6,126.0,não,False,False,não,False,Não
18810,L52990,L,301.3,311.0,90.0,1435.0,21.9,,não,False,False,não,False,não
18811,L53141,L,300.5,310.7,90.0,1469.0,46.0,132.0,não,False,False,não,False,Não
18812,L49870,L,299.8,309.3,90.0,1641.0,31.1,,Não,False,False,Não,False,Não
18813,L51947,L,303.6,311.7,90.0,1434.0,45.6,168.0,não,False,False,Não,False,não
18814,M20257,M,300.9,310.7,90.0,-161.0,31.0,30.0,Não,False,False,Não,False,não
18815,L52147,L,303.9,312.6,90.0,1426.0,50.7,172.0,Não,False,False,não,False,não
18816,L47988,L,296.9,307.7,90.0,1511.0,35.7,120.0,Não,False,False,não,False,não
18817,L53490,L,300.9,310.3,90.0,2090.0,17.8,133.0,Não,False,False,Não,False,não
18818,L56421,L,298.3,308.9,90.0,-161.0,36.4,161.0,não,False,False,Não,False,0
18819,M24331,M,298.6,309.4,90.0,1530.0,27.5,154.0,não,0,False,Não,False,não
18820,H37551,H,299.5,310.8,90.0,1600.0,32.4,155.0,Não,False,False,Não,False,Não
18821,L47871,L,297.5,309.1,90.0,1438.0,42.1,32.0,não,False,False,Não,False,não
18822,M17110,M,299.2,-38.0,90.0,1396.0,48.7,17.0,N,False,False,Não,False,Não
18823,M18198,M,301.6,310.9,90.0,1510.0,36.6,124.0,Não,False,False,Não,False,Não
18824,L47729,L,297.5,309.4,90.0,1588.0,34.9,121.0,Não,False,False,não,False,não
18825,H30102,H,296.9,308.1,90.0,1793.0,23.1,65.0,Não,False,False,0,False,Não
18826,H38574,H,297.5,308.5,90.0,1671.0,28.0,148.0,Não,False,False,não,False,Não
18827,L53232,L,300.9,311.0,90.0,1418.0,42.4,138.0,Não,False,False,não,False,Não
18828,L51542,L,-36.0,310.1,90.0,1446.0,44.2,164.0,não,False,False,Não,False,não
18829,M19179,M,301.6,-38.0,90.0,1721.0,31.1,54.0,Não,False,False,não,False,não
18830,L52049,L,303.6,-38.0,90.0,1452.0,38.5,132.0,Não,False,False,não,False,Não
18831,M23620,M,297.4,308.7,90.0,1392.0,43.4,174.0,Não,False,False,Não,False,Não
18832,L48889,L,298.2,307.7,90.0,1749.0,42.3,-202.0,não,False,False,Não,False,Não
18833,L56541,L,-36.0,308.6,90.0,1438.0,48.1,59.0,não,False,False,Não,False,não
18834,M22709,M,300.3,311.7,90.0,1564.0,47.9,181.0,não,False,False,Não,False,Não
18835,L48328,L,297.1,307.9,90.0,1348.0,58.0,162.0,Não,False,False,Não,False,não
18836,L50304,L,300.1,309.4,90.0,1493.0,38.5,42.0,não,False,False,não,False,não
18837,L52471,L,303.8,313.3,90.0,1421.0,49.8,179.0,Não,False,False,não,False,não
18838,L53128,L,300.6,310.8,90.0,1434.0,51.2,,não,False,False,Não,False,não
18839,L53110,L,300.3,310.3,90.0,1454.0,51.5,50.0,não,False,False,Não,False,Não
18840,L52007,L,-36.0,311.8,90.0,1287.0,55.0,22.0,não,False,False,Não,False,não
18841,L51746,L,302.5,310.8,90.0,1550.0,34.9,59.0,Não,False,False,Não,False,Não
18842,L56269,L,297.3,308.1,90.0,1337.0,56.8,2.0,Não,False,False,Não,False,Não
18843,L53666,L,-36.0,309.8,90.0,1465.0,41.0,164.0,Não,False,False,Não,False,Não
18844,L56457,L,298.2,-38.0,90.0,1483.0,48.4,25.0,Não,False,False,não,False,não
18845,L49772,L,298.9,308.6,90.0,1539.0,45.4,57.0,Não,False,False,Não,False,Não
18846,M23664,M,297.4,308.6,90.0,1525.0,44.9,137.0,Não,False,False,não,False,não
18847,M17801,M,300.5,309.7,90.0,1441.0,43.9,-202.0,não,False,False,Não,False,Não
18848,M15593,M,297.1,308.4,90.0,1362.0,50.9,-202.0,não,False,False,Não,False,0
18849,M21957,M,300.6,310.2,90.0,1572.0,34.0,-202.0,Não,False,False,Não,False,Não
18850,M17012,M,299.3,308.8,90.0,1573.0,33.4,191.0,não,False,False,Não,False,Não
18851,L48366,L,297.3,308.4,90.0,1417.0,44.5,31.0,Não,False,False,Não,False,Não
18852,L53235,L,300.7,310.9,90.0,1471.0,42.0,147.0,N,False,False,não,False,0
18853,L53351,L,300.8,310.7,90.0,1654.0,29.1,212.0,não,False,False,Não,False,Não
18854,M24010,M,297.5,308.6,90.0,1447.0,44.8,199.0,não,False,False,Não,False,Não
18855,H36507,H,300.7,310.3,90.0,1369.0,50.7,-202.0,Não,False,False,Não,False,Não
18856,L51508,L,301.7,310.1,90.0,1441.0,39.2,70.0,não,False,False,não,False,Não
18857,L56030,L,297.6,309.0,90.0,1433.0,47.7,5.0,Não,False,False,Não,False,Não
18858,M21554,M,301.8,311.0,90.0,1947.0,21.0,98.0,Não,False,False,não,False,Não
18859,M18654,M,302.2,310.8,90.0,1356.0,48.3,18.0,não,False,False,Não,False,não
18860,L51448,L,302.7,-38.0,90.0,1427.0,47.2,150.0,Não,False,False,Não,False,Não
18861,L57099,L,298.7,309.1,90.0,-161.0,36.1,160.0,Não,False,False,Não,False,Não
18862,L47258,L,298.9,308.9,90.0,1639.0,51.5,0.0,Não,False,False,não,False,não
18863,L55962,L,297.5,308.7,90.0,1456.0,44.7,28.0,não,False,False,Não,False,Não
18864,L54569,L,299.8,310.5,90.0,1560.0,,-202.0,N,False,False,Não,False,Não
18865,L54667,L,300.3,311.7,90.0,1601.0,31.3,2.0,Não,False,False,Não,False,não
18866,M16035,M,297.2,308.3,90.0,1446.0,48.3,3.0,Não,False,False,não,False,não
18867,L56140,L,297.3,307.9,90.0,1271.0,52.7,75.0,Não,False,False,não,False,Não
18868,L49044,L,297.9,307.6,90.0,1606.0,32.6,81.0,Não,False,False,não,False,Não
18869,M19058,M,302.4,311.1,90.0,1432.0,44.5,7.0,Não,False,False,Não,False,Não
18870,L56227,L,297.3,308.4,90.0,1488.0,37.4,67.0,Não,False,False,Não,False,Não
18871,L49523,L,299.1,308.2,90.0,1459.0,43.9,17.0,não,False,False,Não,False,Não
18872,L49494,L,299.2,308.9,90.0,1477.0,41.7,16.0,Não,False,False,N,False,Não
18873,L48077,L,295.6,306.2,90.0,1502.0,40.6,131.0,não,False,False,Não,False,não
18874,L55720,L,298.6,309.5,90.0,1445.0,41.2,47.0,Não,False,False,não,False,Não
18875,M18594,M,302.3,311.0,90.0,1606.0,35.5,-202.0,não,False,False,Não,False,Não
18876,L50534,L,301.5,310.8,90.0,1541.0,37.2,191.0,não,False,False,0,False,Não
18877,M17229,M,299.3,308.4,90.0,1856.0,27.8,56.0,não,0,False,0,False,Não
18878,L53923,L,301.7,311.2,90.0,1710.0,30.8,26.0,Não,False,False,Não,False,Não
18879,M24356,M,299.2,310.2,90.0,1349.0,43.8,226.0,Não,False,False,não,False,0
18880,L53886,L,301.6,310.9,90.0,1452.0,42.1,146.0,não,False,False,Não,False,não
18881,L50140,L,300.7,309.5,90.0,1467.0,44.3,-202.0,não,False,False,0,False,Não
